PiezoResult

Table 1
Table No [#]	Vc+ [V]	Vc- [V]	Pr+ [uC/cm2]	Pr- [uC/cm2]	Prrel+ [uC/cm2]	Prrel- [uC/cm2]	Psw [uC/cm2]	Pnsw [uC/cm2]	dPsw [uC/cm2]	Wloss [uJ/cm2]	Dpp [nm]	Dpp1 [nm]	Dpp2 [nm]	Dpp3 [nm]	Dpp4 [nm]	VcShift [V]	Rav [Ohm]	Cls [F]	Epsls [1]	d33ls [nm/V]	d33ls+ [nm/V]	d33ls- [nm/V]	Measurement Status []	Vmax+ [V]	Vmax- [V]	Pvmax+ [uC/cm2]	Pvmax- [uC/cm2]	Dvmax+ [nm/V]	Dvmax- [nm/V]	Ipk+ [A]	Ipk- [A]	Hysteresis Frequency [Hz]	Hysteresis Amplitude [V]	Current Range []	Averages []	Delay [s]	
1.000000e+000	1.851780e+002	-1.833270e+002	2.882150e-001	-2.984010e-001	2.138740e-001	-2.115560e-001	7.691700e-001	3.437400e-001	4.254300e-001	3.340470e+002	7.767850e+001	7.601570e+001	7.241850e+001	7.408130e+001	7.767850e+001	9.255150e-001	3.228790e+006	9.353380e-010	3.162410e+003	-1.084720e-003	1.156000e-001	-1.050140e-001	0.000000e+000	5.045850e+002	-5.000230e+002	5.576140e-001	-5.576140e-001	5.304130e+001	5.633300e+001	3.358340e-004	-3.400630e-004	1.000000e+002	5.000000e+002	5.000000e+000	1.000000e+000	1.000000e+000	
2.000000e+000	1.877110e+002	-1.884850e+002	2.264880e-001	-3.502760e-001	1.640210e-001	-1.073470e-001	4.882410e-001	2.168740e-001	2.713680e-001	2.728190e+002	7.006610e+001	2.018090e+001	3.650700e+001	2.925090e+001	3.106490e+001	-3.867950e-001	3.302530e+005	6.732920e-010	2.276420e+003	1.974670e-002	5.224780e-002	-1.013580e-001	0.000000e+000	3.825390e+002	-4.108320e+002	3.808950e-001	-3.808950e-001	2.902420e+001	1.587260e+001	2.230410e-003	-2.356340e-003	1.000000e+003	5.000000e+002	4.000000e+000	1.000000e+000	1.000000e+000	
3.000000e+000	1.692060e+002	-1.715130e+002	3.030930e-001	-2.944880e-001	2.441870e-001	-2.324010e-001	8.315360e-001	3.549480e-001	4.765880e-001	3.359350e+002	4.741460e+001	4.734790e+001	3.669630e+001	3.676290e+001	4.741460e+001	-1.153760e+000	3.165510e+007	1.032410e-009	3.490630e+003	-2.107050e-003	6.442500e-002	-7.271410e-002	0.000000e+000	5.013950e+002	-4.968520e+002	5.991350e-001	-5.991350e-001	3.853560e+001	4.175540e+001	3.660430e-005	-3.695380e-005	1.000000e+001	5.000000e+002	6.000000e+000	1.000000e+000	1.000000e+000	
4.000000e+000	1.671040e+002	-1.699660e+002	3.364000e-001	-3.256080e-001	2.917070e-001	-2.769630e-001	9.341020e-001	3.654320e-001	5.686700e-001	3.723870e+002	1.364340e+002	5.580560e+001	5.816360e+001	1.364340e+002	1.340760e+002	-1.430900e+000	2.854790e+008	1.139480e-009	3.852610e+003	-7.072180e-002	9.095610e-002	-2.379420e-001	0.000000e+000	5.002880e+002	-4.959190e+002	6.571390e-001	-6.571390e-001	4.656360e+001	1.154020e+002	4.247880e-006	-4.198050e-006	1.000000e+000	5.000000e+002	7.000000e+000	1.000000e+000	1.000000e+000	
5.000000e+000	3.895110e+002	-4.192100e+002	1.041650e+000	-1.007810e+000	8.674200e-001	-9.521910e-001	2.550070e+000	7.304570e-001	1.819610e+000	2.449780e+003	7.549320e+001	6.956050e+001	7.549320e+001	6.914860e+001	6.384650e+001	-1.484960e+001	1.736880e+008	1.304020e-009	4.408930e+003	4.314810e-003	7.269170e-002	-6.141580e-002	1.000000e+000	9.990600e+002	-9.941050e+002	1.597880e+000	-1.597880e+000	6.429750e+001	5.535820e+001	1.257510e-005	-2.165780e-005	1.000000e+000	1.000000e+003	6.000000e+000	1.000000e+000	1.000000e+000	

Piezo
Program: aixPlorer Software version 3.0.63.0
TimeStamp: 02/15/2024 15:17:50
TfaModule: PZM
ProgramMode: 0
TfaFileType: data
BasicUnit: BU624-1
TfaVersion: 4.12.0

Table 1
Timestamp: 02/15/2024 15:17:58
Number Of Ceramic Layers: 1
TableVersion: 4.12.0
DOffset [nm]: -16.8528
AUX-Offset [*]: 0
Monitoring: YES
Averages: 1
Settings: PSW HV MON
Waveform: triangle
SampleName: G1_BTO-500V_100Hz
Area [mm2]: 78.5
Thickness [nm]: 2.35e+006
Current Range: 5 (1mA)
Hysteresis Frequency [Hz]: 100
Hysteresis Amplitude [V]: 500
Delay [s]: 1
DisplacementChannelFactor [nm/V]: -15480
Dpp [nm]: 77.6785
d33ls [nm/V]: -0.00108472
d33ls+ [nm/V]: 0.1156
d33ls- [nm/V]: -0.105014
Dpp1 [nm]: 76.0157
Dpp2 [nm]: 72.4185
Dpp3 [nm]: 74.0813
Dpp4 [nm]: 77.6785
Cls [F]: 9.35338e-010
Epsls [1]: 3162.41
Vc+ [V]: 185.178
Vc- [V]: -183.327
Pr+ [uC/cm2]: 0.288215
Pr- [uC/cm2]: -0.298401
Prrel+ [uC/cm2]: 0.213874
Prrel- [uC/cm2]: -0.211556
Vmax+ [V]: 504.585
Vmax- [V]: -500.023
Pvmax+ [uC/cm2]: 0.557614
Pvmax- [uC/cm2]: -0.557614
Dvmax+ [nm/V]: 53.0413
Dvmax- [nm/V]: 56.333
Ipk+ [A]: 0.000335834
Ipk- [A]: -0.000340063
Psw [uC/cm2]: 0.76917
Pnsw [uC/cm2]: 0.34374
dPsw [uC/cm2]: 0.42543
Wloss [uJ/cm2]: 334.047
VcShift [V]: 0.925515
Rav [Ohm]: 3.22879e+006
Basic System: TFAnalyzer 2000 E
Measure Head: FE 568-2
MeasureHal Profile: default
Program Version: 3.0.63.0
Operator: Unknown
HV Amplifier: TREK 610E 10kV
Interferometer: SIOS
Measurement Topology: electrical 3, strain 3
Measurement Status: 0
Time [s]	V+ [V]	V- [V]	I1 [A]	P1 [uC/cm2]	I2 [A]	P2 [uC/cm2]	I3 [A]	P3 [uC/cm2]	D1 [nm]	D2 [nm]	D3 [nm]	CH3 [V]	
9.825000e-002	-3.125817e+001	3.549211e+001	1.907740e-005	-3.457761e-001	1.907740e-005	-3.457012e-001	-1.851286e-005	3.434612e-001	5.659156e+000	2.125181e+000	1.284880e+001	0.000000e+000	
9.850000e-002	-2.666330e+001	3.037099e+001	1.937550e-005	-3.396530e-001	1.937550e-005	-3.395781e-001	-1.877200e-005	3.375241e-001	5.196384e+000	1.662409e+000	1.198208e+001	0.000000e+000	
9.875000e-002	-2.146063e+001	2.591287e+001	2.006210e-005	-3.333731e-001	2.006210e-005	-3.332983e-001	-1.909636e-005	3.314941e-001	6.208208e+000	2.674233e+000	1.111929e+001	0.000000e+000	
9.900000e-002	-1.610653e+001	2.050761e+001	2.040172e-005	-3.269298e-001	2.040172e-005	-3.268550e-001	-1.949799e-005	3.253485e-001	4.855187e+000	1.321212e+000	1.120557e+001	0.000000e+000	
9.925000e-002	-1.128475e+001	1.543562e+001	2.068014e-005	-3.203881e-001	2.068014e-005	-3.203133e-001	-1.987219e-005	3.190794e-001	3.862972e+000	3.289971e-001	9.209371e+000	0.000000e+000	
9.950000e-002	-5.804530e+000	1.055661e+001	2.134346e-005	-3.136965e-001	2.134346e-005	-3.136216e-001	-1.988932e-005	3.127479e-001	3.859050e+000	3.250753e-001	8.726990e+000	0.000000e+000	
9.975000e-002	-1.090630e+000	5.508425e+000	2.178211e-005	-3.068293e-001	2.178211e-005	-3.067545e-001	-2.059947e-005	3.063007e-001	2.188364e+000	-1.345611e+000	1.064867e+001	0.000000e+000	
1.000000e-001	2.287657e+000	2.230423e+000	1.700527e-005	-3.006530e-001	1.700527e-005	-3.005782e-001	-1.569802e-005	3.005208e-001	3.470792e+000	-6.318284e-002	8.664241e+000	0.000000e+000	

Table 4
Timestamp: 02/15/2024 15:22:04
Number Of Ceramic Layers: 1
TableVersion: 4.12.0
DOffset [nm]: -84.7319
AUX-Offset [*]: 0
Monitoring: YES
Averages: 1
Settings: PSW HV MON
Waveform: triangle
SampleName: G1_BTO_500V_1Hz
Area [mm2]: 78.5
Thickness [nm]: 2.35e+006
Current Range: 7 (10uA)
Hysteresis Frequency [Hz]: 1
Hysteresis Amplitude [V]: 500
Delay [s]: 1
DisplacementChannelFactor [nm/V]: -15480
Dpp [nm]: 136.434
d33ls [nm/V]: -0.0707218
d33ls+ [nm/V]: 0.0909561
d33ls- [nm/V]: -0.237942
Dpp1 [nm]: 55.8056
Dpp2 [nm]: 58.1636
Dpp3 [nm]: 136.434
Dpp4 [nm]: 134.076
Cls [F]: 1.13948e-009
Epsls [1]: 3852.61
Vc+ [V]: 167.104
Vc- [V]: -169.966
Pr+ [uC/cm2]: 0.3364
Pr- [uC/cm2]: -0.325608
Prrel+ [uC/cm2]: 0.291707
Prrel- [uC/cm2]: -0.276963
Vmax+ [V]: 500.288
Vmax- [V]: -495.919
Pvmax+ [uC/cm2]: 0.657139
Pvmax- [uC/cm2]: -0.657139
Dvmax+ [nm/V]: 46.5636
Dvmax- [nm/V]: 115.402
Ipk+ [A]: 4.24788e-006
Ipk- [A]: -4.19805e-006
Psw [uC/cm2]: 0.934102
Pnsw [uC/cm2]: 0.365432
dPsw [uC/cm2]: 0.56867
Wloss [uJ/cm2]: 372.387
VcShift [V]: -1.4309
Rav [Ohm]: 2.85479e+008
Basic System: TFAnalyzer 2000 E
Measure Head: FE 568-2
MeasureHal Profile: default
Program Version: 3.0.63.0
Operator: Unknown
HV Amplifier: TREK 610E 10kV
Interferometer: SIOS
Measurement Topology: electrical 3, strain 3
Measurement Status: 0
Time [s]	V+ [V]	V- [V]	I1 [A]	P1 [uC/cm2]	I2 [A]	P2 [uC/cm2]	I3 [A]	P3 [uC/cm2]	D1 [nm]	D2 [nm]	D3 [nm]	CH3 [V]	
0.000000e+000	4.357117e+000	-2.165586e-001	2.423659e-006	-3.256083e-001	4.236244e-007	-2.769628e-001	-4.754657e-007	2.917073e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	
2.500000e-003	9.641318e+000	-5.032846e+000	2.547085e-006	-3.176931e-001	6.333573e-007	-2.752797e-001	-5.997002e-007	2.899953e-001	6.601175e-001	-9.927021e-001	1.953644e+000	0.000000e+000	
5.000000e-003	1.460052e+001	-9.922537e+000	2.615672e-006	-3.094722e-001	6.737098e-007	-2.731984e-001	-7.705450e-007	2.878133e-001	1.197932e+000	-1.309415e+000	2.992622e+000	0.000000e+000	
7.500000e-003	1.928791e+001	-1.522115e+001	2.375971e-006	-3.015237e-001	9.905789e-007	-2.705482e-001	-1.098180e-006	2.848377e-001	-3.748766e-001	-5.133077e+000	1.645297e+000	0.000000e+000	
1.000000e-002	2.452566e+001	-2.011892e+001	2.648230e-006	-2.935234e-001	1.170631e-006	-2.671068e-001	-1.163240e-006	2.812367e-001	-1.623403e+000	-5.448595e+000	1.290340e+000	0.000000e+000	
1.250000e-002	2.930108e+001	-2.521204e+001	2.615411e-006	-2.851418e-001	1.366056e-006	-2.630675e-001	-1.460958e-006	2.770580e-001	-2.898621e+000	-6.607486e+000	2.159209e+000	0.000000e+000	
1.500000e-002	3.438838e+001	-3.034668e+001	2.597796e-006	-2.768405e-001	1.785185e-006	-2.580496e-001	-1.679479e-006	2.720573e-001	-3.061161e+000	-7.793466e+000	7.162727e-001	0.000000e+000	
1.750000e-002	3.981444e+001	-3.494208e+001	2.932732e-006	-2.680339e-001	1.856828e-006	-2.522502e-001	-1.673215e-006	2.667186e-001	-3.373890e+000	-7.642081e+000	1.259665e+000	0.000000e+000	
2.000000e-002	4.451387e+001	-4.014711e+001	2.727337e-006	-2.590211e-001	2.086238e-006	-2.459715e-001	-2.055907e-006	2.607805e-001	-3.826052e+000	-9.347153e+000	7.202565e-001	0.000000e+000	
2.250000e-002	4.967172e+001	-4.509591e+001	2.825177e-006	-2.501795e-001	2.272871e-006	-2.390302e-001	-2.109086e-006	2.541484e-001	-5.146686e+000	-1.124902e+001	-6.868256e-001	0.000000e+000	
2.500000e-002	5.458255e+001	-5.009488e+001	2.922279e-006	-2.410275e-001	2.201645e-006	-2.319052e-001	-2.265462e-006	2.471825e-001	-5.310022e+000	-1.201591e+001	-7.242735e-001	0.000000e+000	
2.750000e-002	5.931954e+001	-5.536628e+001	2.675022e-006	-2.321146e-001	2.455848e-006	-2.244888e-001	-2.623751e-006	2.393972e-001	-6.884822e+000	-1.357637e+001	-3.160772e+000	0.000000e+000	
3.000000e-002	6.449205e+001	-6.024548e+001	2.952609e-006	-2.231534e-001	2.551964e-006	-2.165146e-001	-2.500462e-006	2.312376e-001	-8.258839e+000	-1.408590e+001	-4.210108e+000	0.000000e+000	
3.250000e-002	6.939985e+001	-6.522206e+001	2.923079e-006	-2.137972e-001	2.612077e-006	-2.082916e-001	-2.676976e-006	2.229933e-001	-6.981629e+000	-1.297043e+001	-3.855947e+000	0.000000e+000	
3.500000e-002	7.439162e+001	-7.040677e+001	2.934893e-006	-2.044692e-001	2.964220e-006	-1.994121e-001	-2.783998e-006	2.142974e-001	-6.411546e+000	-1.122353e+001	-5.048700e+000	0.000000e+000	
3.750000e-002	7.977080e+001	-7.505089e+001	3.304194e-006	-1.945344e-001	2.909771e-006	-1.900586e-001	-2.601448e-006	2.057219e-001	-5.088920e+000	-9.085815e+000	-5.814389e+000	0.000000e+000	
4.000000e-002	8.443884e+001	-8.014535e+001	3.093842e-006	-1.843464e-001	2.975328e-006	-1.806874e-001	-2.888680e-006	1.969797e-001	-2.906987e+000	-6.377620e+000	-5.854625e+000	0.000000e+000	
4.250000e-002	8.963795e+001	-8.522906e+001	3.223603e-006	-1.742868e-001	3.119843e-006	-1.709818e-001	-2.907987e-006	1.877493e-001	-2.852807e+000	-3.292556e+000	-3.990999e+000	0.000000e+000	
4.500000e-002	9.473344e+001	-9.000808e+001	3.309424e-006	-1.638839e-001	2.945993e-006	-1.613228e-001	-2.947776e-006	1.784248e-001	-3.760718e-001	-1.978297e+000	-3.998568e+000	0.000000e+000	
4.750000e-002	9.942871e+001	-9.543316e+001	3.058211e-006	-1.537443e-001	3.121152e-006	-1.516617e-001	-3.291494e-006	1.684897e-001	-6.063361e-001	-3.748130e-001	-4.113302e+000	0.000000e+000	
5.000000e-002	1.045932e+002	-1.001479e+002	3.332823e-006	-1.435675e-001	3.208316e-006	-1.415830e-001	-3.113172e-006	1.582912e-001	-1.070848e+000	3.187909e+000	-4.271459e+000	0.000000e+000	
5.250000e-002	1.094611e+002	-1.053540e+002	3.323858e-006	-1.329677e-001	3.229796e-006	-1.313312e-001	-3.274494e-006	1.481197e-001	2.350449e-001	4.715701e+000	-3.171130e+000	0.000000e+000	
5.500000e-002	1.145579e+002	-1.104053e+002	3.301121e-006	-1.224184e-001	3.478270e-006	-1.206495e-001	-3.330720e-006	1.376019e-001	1.935734e+000	7.257372e+000	-1.760064e+000	0.000000e+000	
5.750000e-002	1.197227e+002	-1.151749e+002	3.691086e-006	-1.112843e-001	3.432409e-006	-1.096453e-001	-3.117343e-006	1.273343e-001	3.445200e+000	1.059660e+001	-1.286937e-001	0.000000e+000	
6.000000e-002	1.245193e+002	-1.202130e+002	3.493864e-006	-9.984329e-002	3.482767e-006	-9.863386e-002	-3.404435e-006	1.169493e-001	5.247078e+000	9.948038e+000	2.103834e+000	0.000000e+000	
6.250000e-002	1.298151e+002	-1.252937e+002	3.592481e-006	-8.855930e-002	3.600396e-006	-8.735493e-002	-3.392610e-006	1.061259e-001	4.938731e+000	1.005122e+001	3.798547e+000	0.000000e+000	
6.500000e-002	1.347653e+002	-1.298669e+002	3.702323e-006	-7.694338e-002	3.418127e-006	-7.617894e-002	-3.426273e-006	9.526785e-002	5.860983e+000	8.403913e+000	6.799154e+000	0.000000e+000	
6.750000e-002	1.394411e+002	-1.353824e+002	3.421814e-006	-6.559921e-002	3.561212e-006	-6.506534e-002	-3.769551e-006	8.380953e-002	6.388838e+000	5.615245e+000	6.977629e+000	0.000000e+000	
7.000000e-002	1.444162e+002	-1.402574e+002	3.697510e-006	-5.426271e-002	3.627938e-006	-5.361765e-002	-3.588814e-006	7.209239e-002	5.212817e+000	4.224099e+000	9.033674e+000	0.000000e+000	
7.250000e-002	1.494356e+002	-1.453931e+002	3.686805e-006	-4.250425e-002	3.616418e-006	-4.208205e-002	-3.729907e-006	6.043837e-002	5.503237e+000	2.340154e+000	1.175103e+001	0.000000e+000	
7.500000e-002	1.545819e+002	-1.505193e+002	3.677515e-006	-3.077762e-002	3.913445e-006	-3.009183e-002	-3.795945e-006	4.845453e-002	6.615915e+000	3.378908e-001	1.309995e+001	0.000000e+000	
7.750000e-002	1.598186e+002	-1.550774e+002	4.036830e-006	-1.849363e-002	3.831825e-006	-1.775859e-002	-3.518174e-006	3.680784e-002	6.948962e+000	1.856520e+000	1.291948e+001	0.000000e+000	
8.000000e-002	1.646817e+002	-1.603595e+002	3.852048e-006	-5.931728e-003	3.859175e-006	-5.511778e-003	-3.853340e-006	2.506976e-002	6.999556e+000	9.350641e-001	1.730407e+001	0.000000e+000	
8.250000e-002	1.698263e+002	-1.652146e+002	3.934343e-006	6.466984e-003	3.974570e-006	6.962339e-003	-3.806725e-006	1.287221e-002	8.097495e+000	1.340616e+000	1.674952e+001	0.000000e+000	
8.500000e-002	1.746875e+002	-1.699688e+002	4.001277e-006	1.910332e-002	3.751578e-006	1.926512e-002	-3.818781e-006	7.296846e-004	8.408630e+000	1.574864e+000	1.789885e+001	0.000000e+000	
8.750000e-002	1.795741e+002	-1.754223e+002	3.744243e-006	3.143695e-002	3.902995e-006	3.145393e-002	-4.157962e-006	-1.197214e-002	7.345351e+000	1.012350e+000	1.619537e+001	0.000000e+000	
9.000000e-002	1.847046e+002	-1.804182e+002	3.990019e-006	4.375266e-002	3.951331e-006	4.396082e-002	-3.974558e-006	-2.492201e-002	6.860920e+000	3.094290e+000	1.585914e+001	0.000000e+000	
9.250000e-002	1.893674e+002	-1.854227e+002	3.959749e-006	5.641152e-002	3.878403e-006	5.642855e-002	-4.081898e-006	-3.775076e-002	7.364872e+000	6.070595e+000	1.639416e+001	0.000000e+000	
9.500000e-002	1.945479e+002	-1.905701e+002	3.914269e-006	6.894977e-002	4.163084e-006	6.923347e-002	-4.131323e-006	-5.082914e-002	7.769229e+000	8.735366e+000	1.492852e+001	0.000000e+000	
9.750000e-002	1.998492e+002	-1.952733e+002	4.247883e-006	8.194683e-002	4.068980e-006	8.234185e-002	-3.846240e-006	-6.353226e-002	9.078707e+000	1.192082e+001	1.460424e+001	0.000000e+000	
1.000000e-001	2.046288e+002	-2.002550e+002	4.045770e-006	9.515328e-002	4.083615e-006	9.532369e-002	-4.116674e-006	-7.621206e-002	1.047742e+001	1.601897e+001	1.606430e+001	0.000000e+000	
1.025000e-001	2.098659e+002	-2.052465e+002	4.095409e-006	1.081169e-001	4.155192e-006	1.084428e-001	-4.009124e-006	-8.915123e-002	1.200004e+001	1.977411e+001	1.577388e+001	0.000000e+000	
1.050000e-001	2.149097e+002	-2.100910e+002	4.136844e-006	1.212256e-001	3.872183e-006	1.212253e-001	-4.041824e-006	-1.019712e-001	1.288245e+001	2.273966e+001	1.717858e+001	0.000000e+000	
1.075000e-001	2.196727e+002	-2.154486e+002	3.840038e-006	1.339277e-001	3.997083e-006	1.337559e-001	-4.312377e-006	-1.152741e-001	1.256136e+001	2.441684e+001	1.637106e+001	0.000000e+000	
1.100000e-001	2.247441e+002	-2.203883e+002	4.006496e-006	1.464221e-001	3.991565e-006	1.464767e-001	-4.068689e-006	-1.286197e-001	1.377323e+001	2.895679e+001	1.693477e+001	0.000000e+000	
1.125000e-001	2.295653e+002	-2.254314e+002	3.949787e-006	1.590914e-001	3.905876e-006	1.590523e-001	-4.126912e-006	-1.416700e-001	1.525521e+001	3.252191e+001	1.982144e+001	0.000000e+000	
1.150000e-001	2.344991e+002	-2.305523e+002	3.878768e-006	1.715572e-001	4.126293e-006	1.718423e-001	-4.134712e-006	-1.548255e-001	1.579462e+001	3.603244e+001	2.134963e+001	0.000000e+000	
1.175000e-001	2.399569e+002	-2.351813e+002	4.115553e-006	1.842871e-001	3.959258e-006	1.847174e-001	-3.815682e-006	-1.674854e-001	1.854145e+001	4.050228e+001	2.353514e+001	0.000000e+000	
1.200000e-001	2.447404e+002	-2.403134e+002	3.884498e-006	1.970260e-001	3.942413e-006	1.972997e-001	-4.016623e-006	-1.799572e-001	1.967365e+001	4.355826e+001	2.640946e+001	0.000000e+000	
1.225000e-001	2.498296e+002	-2.454226e+002	3.910723e-006	2.094388e-001	3.953324e-006	2.098725e-001	-3.893563e-006	-1.925530e-001	2.040070e+001	4.605133e+001	2.935948e+001	0.000000e+000	
1.250000e-001	2.547614e+002	-2.502284e+002	3.874245e-006	2.218352e-001	3.670259e-006	2.220120e-001	-3.835634e-006	-2.048607e-001	2.192889e+001	4.822968e+001	3.158404e+001	0.000000e+000	
1.275000e-001	2.596190e+002	-2.556063e+002	3.582363e-006	2.337088e-001	3.726973e-006	2.337910e-001	-4.072278e-006	-2.174529e-001	2.117316e+001	4.901409e+001	3.194019e+001	0.000000e+000	
1.300000e-001	2.647601e+002	-2.605427e+002	3.717421e-006	2.453326e-001	3.688443e-006	2.455990e-001	-3.804116e-006	-2.299949e-001	1.973620e+001	5.131115e+001	3.224854e+001	0.000000e+000	
1.325000e-001	2.694549e+002	-2.654813e+002	3.615914e-006	2.570099e-001	3.563190e-006	2.571462e-001	-3.825863e-006	-2.421445e-001	2.056603e+001	5.297519e+001	3.431534e+001	0.000000e+000	
1.350000e-001	2.745974e+002	-2.706134e+002	3.522698e-006	2.683771e-001	3.743260e-006	2.687807e-001	-3.774285e-006	-2.542467e-001	1.999754e+001	5.319988e+001	3.441732e+001	0.000000e+000	
1.375000e-001	2.800182e+002	-2.752576e+002	3.712525e-006	2.798982e-001	3.577420e-006	2.804378e-001	-3.508006e-006	-2.658427e-001	2.024095e+001	5.355922e+001	3.670204e+001	0.000000e+000	
1.400000e-001	2.846755e+002	-2.804623e+002	3.467228e-006	2.913309e-001	3.490860e-006	2.916930e-001	-3.640171e-006	-2.772251e-001	2.201852e+001	5.357356e+001	3.728925e+001	0.000000e+000	
1.425000e-001	2.898972e+002	-2.854927e+002	3.493585e-006	3.024150e-001	3.527620e-006	3.028689e-001	-3.527614e-006	-2.886388e-001	2.128152e+001	5.373729e+001	3.804299e+001	0.000000e+000	
1.450000e-001	2.948387e+002	-2.902858e+002	3.453378e-006	3.134771e-001	3.262250e-006	3.136808e-001	-3.432383e-006	-2.997216e-001	2.278501e+001	5.201071e+001	3.973252e+001	0.000000e+000	
1.475000e-001	2.995480e+002	-2.956475e+002	3.155763e-006	3.240012e-001	3.287062e-006	3.241097e-001	-3.612179e-006	-3.109391e-001	2.189104e+001	4.992837e+001	3.828521e+001	0.000000e+000	
1.500000e-001	3.047653e+002	-3.004913e+002	3.286215e-006	3.342591e-001	3.270129e-006	3.345511e-001	-3.390736e-006	-3.220902e-001	2.141816e+001	5.047694e+001	3.707532e+001	0.000000e+000	
1.525000e-001	3.095040e+002	-3.056469e+002	3.184587e-006	3.445629e-001	3.145006e-006	3.447663e-001	-3.402829e-006	-3.329080e-001	2.189702e+001	5.188721e+001	3.776054e+001	0.000000e+000	
1.550000e-001	3.146913e+002	-3.107872e+002	3.091725e-006	3.545571e-001	3.310669e-006	3.550460e-001	-3.347846e-006	-3.436575e-001	2.298022e+001	5.303256e+001	3.802705e+001	0.000000e+000	
1.575000e-001	3.201127e+002	-3.153589e+002	3.274680e-006	3.646946e-001	3.123110e-006	3.652909e-001	-3.070182e-006	-3.538773e-001	2.424866e+001	5.535313e+001	3.910388e+001	0.000000e+000	
1.600000e-001	3.247485e+002	-3.204750e+002	3.065011e-006	3.747897e-001	3.095241e-006	3.751927e-001	-3.223340e-006	-3.638988e-001	2.661783e+001	6.010940e+001	3.968751e+001	0.000000e+000	
1.625000e-001	3.299065e+002	-3.255029e+002	3.069269e-006	3.845577e-001	3.077752e-006	3.850223e-001	-3.110000e-006	-3.739837e-001	2.713692e+001	6.472943e+001	3.982535e+001	0.000000e+000	
1.650000e-001	3.347119e+002	-3.302052e+002	3.028990e-006	3.942683e-001	2.852973e-006	3.944661e-001	-3.049106e-006	-3.837912e-001	2.799225e+001	6.822124e+001	4.123044e+001	0.000000e+000	
1.675000e-001	3.393942e+002	-3.355687e+002	2.790185e-006	4.035345e-001	2.920952e-006	4.036603e-001	-3.220612e-006	-3.937748e-001	2.820738e+001	7.142462e+001	4.093444e+001	0.000000e+000	
1.700000e-001	3.448116e+002	-3.405772e+002	2.903691e-006	4.126011e-001	2.871782e-006	4.128844e-001	-2.991570e-006	-4.036669e-001	2.867906e+001	7.580681e+001	4.083484e+001	0.000000e+000	
1.725000e-001	3.495198e+002	-3.455558e+002	2.816192e-006	4.217092e-001	2.820310e-006	4.219482e-001	-3.011760e-006	-4.132263e-001	2.907266e+001	7.984918e+001	4.148819e+001	0.000000e+000	
1.750000e-001	3.546748e+002	-3.507721e+002	2.775354e-006	4.306130e-001	2.928551e-006	4.311025e-001	-2.980851e-006	-4.227687e-001	2.984392e+001	8.496719e+001	4.163440e+001	0.000000e+000	
1.775000e-001	3.598458e+002	-3.553529e+002	2.918768e-006	4.396800e-001	2.778823e-006	4.401906e-001	-2.733397e-006	-4.318678e-001	3.058491e+001	8.727222e+001	4.385537e+001	0.000000e+000	
1.800000e-001	3.647468e+002	-3.603785e+002	2.714396e-006	4.486500e-001	2.748355e-006	4.489919e-001	-2.866655e-006	-4.407851e-001	3.242105e+001	9.015371e+001	4.600225e+001	0.000000e+000	
1.825000e-001	3.700277e+002	-3.653487e+002	2.736148e-006	4.573293e-001	2.750540e-006	4.577481e-001	-2.770594e-006	-4.497616e-001	3.311742e+001	9.266431e+001	4.708345e+001	0.000000e+000	
1.850000e-001	3.750006e+002	-3.702379e+002	2.695301e-006	4.659781e-001	2.549985e-006	4.661884e-001	-2.734160e-006	-4.585271e-001	3.372894e+001	9.296907e+001	4.858814e+001	0.000000e+000	
1.875000e-001	3.795963e+002	-3.756301e+002	2.493469e-006	4.742404e-001	2.593923e-006	4.743793e-001	-2.880168e-006	-4.674671e-001	3.366520e+001	9.149347e+001	4.875865e+001	0.000000e+000	
1.900000e-001	3.848826e+002	-3.804855e+002	2.625396e-006	4.823915e-001	2.586526e-006	4.826285e-001	-2.686056e-006	-4.763305e-001	3.352417e+001	9.221414e+001	4.936538e+001	0.000000e+000	
1.925000e-001	3.896230e+002	-3.855480e+002	2.524094e-006	4.905913e-001	2.500511e-006	4.907288e-001	-2.706132e-006	-4.849168e-001	3.442730e+001	9.232807e+001	5.127920e+001	0.000000e+000	
1.950000e-001	3.946711e+002	-3.908984e+002	2.484750e-006	4.985672e-001	2.631337e-006	4.989006e-001	-2.676997e-006	-4.934887e-001	3.490257e+001	9.242130e+001	5.218632e+001	0.000000e+000	
1.975000e-001	3.999013e+002	-3.952729e+002	2.631382e-006	5.067139e-001	2.519239e-006	5.071021e-001	-2.471437e-006	-5.016868e-001	3.565750e+001	9.386583e+001	5.326434e+001	0.000000e+000	
2.000000e-001	4.048153e+002	-4.003160e+002	2.465288e-006	5.148296e-001	2.486766e-006	5.150735e-001	-2.605982e-006	-5.097719e-001	3.712314e+001	9.269976e+001	5.446306e+001	0.000000e+000	
2.025000e-001	4.099507e+002	-4.054196e+002	2.471318e-006	5.226904e-001	2.510503e-006	5.230309e-001	-2.494978e-006	-5.178944e-001	3.710562e+001	9.356983e+001	5.619881e+001	0.000000e+000	
