 10.00010000   0.02043000  79.99328000
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.01      0.01      0.01      0.01      0.01      0.01  
    0.01      0.01      0.02      0.02      0.02      0.02      0.02      0.02  
    0.02      0.02      0.02      0.02      0.02      0.02      0.02      0.02  
    0.02      0.02      0.02      0.02      0.02      0.02      0.02      0.02  
    0.02      0.02      0.02      0.02      0.02      0.02      0.02      0.02  
    0.02      0.02      0.02      0.02      0.02      0.02      0.02      0.02  
    0.02      0.02      0.03      0.03      0.03      0.03      0.03      0.03  
    0.03      0.03      0.03      0.03      0.03      0.03      0.03      0.03  
    0.03      0.03      0.03      0.03      0.03      0.03      0.03      0.04  
    0.04      0.04      0.04      0.04      0.04      0.04      0.04      0.04  
    0.04      0.04      0.04      0.04      0.04      0.05      0.05      0.05  
    0.05      0.05      0.05      0.05      0.05      0.05      0.05      0.05  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.08      0.08  
    0.08      0.08      0.08      0.09      0.09      0.09      0.09      0.10  
    0.10      0.10      0.10      0.11      0.11      0.11      0.12      0.12  
    0.12      0.13      0.13      0.13      0.14      0.14      0.15      0.15  
    0.16      0.16      0.17      0.17      0.18      0.18      0.19      0.20  
    0.20      0.21      0.22      0.22      0.23      0.24      0.25      0.26  
    0.27      0.28      0.29      0.30      0.32      0.33      0.34      0.36  
    0.37      0.39      0.41      0.43      0.45      0.47      0.49      0.51  
    0.54      0.56      0.59      0.62      0.66      0.69      0.73      0.77  
    0.82      0.86      0.92      0.97      1.03      1.10      1.17      1.24  
    1.33      1.42      1.52      1.63      1.75      1.88      2.03      2.19  
    2.37      2.57      2.79      3.04      3.32      3.64      3.99      4.39  
    4.85      5.37      5.97      6.65      7.44      8.36      9.44     10.70  
   12.19     13.95     16.06     18.60     21.66     25.40     29.99     35.65  
   42.69     51.49     62.53     76.41     93.84    115.54    142.13    173.73  
  209.44    246.62    280.50    304.74    313.60    304.74    280.50    246.62  
  209.44    173.73    142.13    115.54     93.84     76.41     62.53     51.49  
   42.69     35.65     29.99     25.40     21.67     18.60     16.06     13.95  
   12.19     10.70      9.44      8.37      7.45      6.65      5.97      5.37  
    4.85      4.40      4.00      3.64      3.33      3.05      2.80      2.58  
    2.38      2.20      2.04      1.89      1.76      1.64      1.53      1.43  
    1.33      1.25      1.17      1.10      1.04      0.98      0.92      0.87  
    0.82      0.78      0.74      0.70      0.67      0.63      0.60      0.57  
    0.55      0.52      0.50      0.48      0.46      0.44      0.42      0.40  
    0.38      0.37      0.35      0.34      0.33      0.31      0.30      0.29  
    0.28      0.27      0.26      0.25      0.25      0.24      0.23      0.22  
    0.22      0.21      0.20      0.20      0.19      0.19      0.18      0.17  
    0.17      0.17      0.16      0.16      0.15      0.15      0.15      0.14  
    0.14      0.14      0.13      0.13      0.13      0.12      0.12      0.12  
    0.12      0.11      0.11      0.11      0.11      0.11      0.10      0.10  
    0.10      0.10      0.10      0.10      0.09      0.09      0.09      0.09  
    0.09      0.09      0.09      0.09      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.09  
    0.09      0.09      0.09      0.09      0.09      0.09      0.09      0.09  
    0.09      0.09      0.10      0.10      0.10      0.10      0.10      0.10  
    0.10      0.10      0.10      0.10      0.11      0.11      0.11      0.11  
    0.11      0.11      0.11      0.12      0.12      0.12      0.12      0.12  
    0.12      0.12      0.13      0.13      0.13      0.13      0.13      0.13  
    0.14      0.14      0.14      0.14      0.14      0.15      0.15      0.15  
    0.15      0.15      0.16      0.16      0.16      0.16      0.17      0.17  
    0.17      0.17      0.18      0.18      0.18      0.19      0.19      0.19  
    0.20      0.20      0.20      0.21      0.21      0.21      0.22      0.22  
    0.22      0.23      0.23      0.24      0.24      0.24      0.25      0.25  
    0.26      0.26      0.27      0.27      0.28      0.28      0.29      0.29  
    0.30      0.31      0.31      0.32      0.32      0.33      0.34      0.34  
    0.35      0.36      0.37      0.37      0.38      0.39      0.40      0.41  
    0.42      0.43      0.44      0.45      0.46      0.47      0.48      0.49  
    0.50      0.51      0.52      0.54      0.55      0.56      0.58      0.59  
    0.61      0.62      0.64      0.65      0.67      0.69      0.71      0.73  
    0.74      0.77      0.79      0.81      0.83      0.85      0.88      0.90  
    0.93      0.96      0.99      1.02      1.05      1.08      1.11      1.15  
    1.18      1.22      1.26      1.30      1.35      1.39      1.44      1.49  
    1.54      1.60      1.65      1.71      1.77      1.84      1.91      1.98  
    2.06      2.14      2.22      2.31      2.40      2.50      2.60      2.71  
    2.83      2.95      3.08      3.22      3.36      3.52      3.68      3.86  
    4.04      4.24      4.45      4.67      4.92      5.17      5.45      5.74  
    6.06      6.40      6.76      7.16      7.58      8.04      8.54      9.08  
    9.66     10.30     10.99     11.75     12.57     13.48     14.47     15.57  
   16.77     18.10     19.58     21.21     23.04     25.07     27.35     29.91  
   32.80     36.06     39.77     43.99     48.82     54.37     60.78     68.21  
   76.88     87.03     98.99    113.18    130.11    150.44    175.04    205.00  
  241.78    287.27    343.96    415.09    504.93    618.90    763.73    947.26  
 1177.38   1459.44   1791.05   2153.94   2506.14   2783.11   2917.76   2874.37  
 2669.34   2359.07   2008.53   1667.37   1363.32   1106.50    896.44    727.73  
  593.43    486.82    402.11    334.54    280.35    236.64    201.12    172.08  
  148.16    128.32    111.77     97.87     86.12     76.14     67.61     60.28  
   53.96     48.47     43.70     39.52     35.85     32.61     29.75     27.21  
   24.95     22.93     21.12     19.49     18.03     16.71     15.51     14.42  
   13.43     12.53     11.71     10.96     10.27      9.64      9.05      8.52  
    8.02      7.56      7.14      6.75      6.38      6.04      5.73      5.44  
    5.16      4.91      4.67      4.44      4.23      4.03      3.85      3.68  
    3.51      3.36      3.21      3.08      2.95      2.82      2.71      2.60  
    2.50      2.40      2.31      2.22      2.13      2.05      1.98      1.91  
    1.84      1.77      1.71      1.65      1.59      1.54      1.49      1.44  
    1.39      1.35      1.30      1.26      1.22      1.18      1.15      1.11  
    1.08      1.05      1.02      0.99      0.96      0.93      0.90      0.88  
    0.85      0.83      0.81      0.79      0.77      0.74      0.73      0.71  
    0.69      0.67      0.65      0.64      0.62      0.61      0.59      0.58  
    0.56      0.55      0.54      0.52      0.51      0.50      0.49      0.48  
    0.47      0.46      0.45      0.44      0.43      0.42      0.41      0.40  
    0.39      0.38      0.37      0.37      0.36      0.35      0.35      0.34  
    0.33      0.32      0.32      0.31      0.31      0.30      0.29      0.29  
    0.28      0.28      0.27      0.27      0.26      0.26      0.25      0.25  
    0.24      0.24      0.24      0.23      0.23      0.22      0.22      0.22  
    0.21      0.21      0.21      0.20      0.20      0.20      0.19      0.19  
    0.19      0.18      0.18      0.18      0.18      0.17      0.17      0.17  
    0.17      0.16      0.16      0.16      0.16      0.15      0.15      0.15  
    0.15      0.14      0.14      0.14      0.14      0.14      0.14      0.13  
    0.13      0.13      0.13      0.13      0.12      0.12      0.12      0.12  
    0.12      0.12      0.12      0.11      0.11      0.11      0.11      0.11  
    0.11      0.11      0.10      0.10      0.10      0.10      0.10      0.10  
    0.10      0.10      0.10      0.09      0.09      0.09      0.09      0.09  
    0.09      0.09      0.09      0.09      0.09      0.09      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.06  
    0.06      0.05      0.05      0.05      0.05      0.05      0.05      0.05  
    0.05      0.05      0.05      0.05      0.05      0.05      0.05      0.05  
    0.05      0.05      0.05      0.05      0.05      0.05      0.05      0.05  
    0.05      0.05      0.05      0.05      0.05      0.05      0.05      0.05  
    0.05      0.05      0.05      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.07      0.07      0.07      0.07      0.08  
    0.08      0.09      0.10      0.11      0.12      0.14      0.16      0.18  
    0.20      0.24      0.27      0.30      0.33      0.35      0.36      0.35  
    0.33      0.30      0.27      0.24      0.21      0.18      0.16      0.14  
    0.12      0.11      0.10      0.09      0.09      0.08      0.08      0.07  
    0.07      0.07      0.07      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.06      0.06  
    0.06      0.06      0.06      0.06      0.06      0.06      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.09      0.09      0.09      0.09  
    0.09      0.09      0.09      0.09      0.09      0.09      0.10      0.10  
    0.10      0.10      0.10      0.10      0.10      0.10      0.10      0.11  
    0.11      0.11      0.11      0.11      0.11      0.11      0.12      0.12  
    0.12      0.12      0.12      0.12      0.13      0.13      0.13      0.13  
    0.13      0.14      0.14      0.14      0.14      0.14      0.15      0.15  
    0.15      0.15      0.15      0.16      0.16      0.16      0.17      0.17  
    0.17      0.17      0.18      0.18      0.18      0.19      0.19      0.19  
    0.19      0.20      0.20      0.21      0.21      0.21      0.22      0.22  
    0.22      0.23      0.23      0.24      0.24      0.25      0.25      0.26  
    0.26      0.27      0.27      0.28      0.28      0.29      0.29      0.30  
    0.31      0.31      0.32      0.33      0.33      0.34      0.35      0.36  
    0.36      0.37      0.38      0.39      0.40      0.41      0.42      0.43  
    0.44      0.45      0.46      0.47      0.48      0.50      0.51      0.52  
    0.53      0.55      0.56      0.58      0.59      0.61      0.63      0.64  
    0.66      0.68      0.70      0.72      0.74      0.76      0.78      0.81  
    0.83      0.86      0.88      0.91      0.94      0.97      1.00      1.03  
    1.07      1.10      1.14      1.18      1.22      1.26      1.31      1.35  
    1.40      1.45      1.51      1.56      1.62      1.69      1.75      1.82  
    1.89      1.97      2.05      2.14      2.23      2.32      2.42      2.53  
    2.64      2.76      2.89      3.03      3.17      3.32      3.48      3.66  
    3.84      4.04      4.25      4.47      4.72      4.97      5.25      5.55  
    5.87      6.22      6.59      6.99      7.43      7.90      8.41      8.97  
    9.57     10.23     10.94     11.73     12.59     13.53     14.56     15.70  
   16.95     18.33     19.86     21.56     23.44     25.54     27.88     30.49  
   33.41     36.68     40.36     44.49     49.15     54.40     60.32     67.01  
   74.55     83.06     92.64    103.40    115.43    128.81    143.57    159.69  
  177.06    195.45    214.49    233.64    252.18    269.25    283.91    295.22  
  302.36    304.81    302.36    295.22    283.91    269.26    252.18    233.64  
  214.49    195.45    177.06    159.69    143.57    128.81    115.43    103.40  
   92.65     83.07     74.56     67.01     60.33     54.40     49.15     44.50  
   40.36     36.69     33.41     30.49     27.88     25.55     23.45     21.57  
   19.87     18.34     16.96     15.71     14.57     13.54     12.60     11.74  
   10.95     10.24      9.58      8.98      8.42      7.91      7.44      7.00  
    6.60      6.23      5.88      5.56      5.26      4.99      4.73      4.49  
    4.26      4.05      3.86      3.67      3.50      3.34      3.18      3.04  
    2.91      2.78      2.66      2.55      2.44      2.34      2.25      2.16  
    2.07      1.99      1.91      1.84      1.77      1.71      1.65      1.59  
    1.53      1.48      1.43      1.38      1.33      1.29      1.25      1.21  
    1.17      1.13      1.10      1.06      1.03      1.00      0.97      0.94  
    0.92      0.89      0.86      0.84      0.82      0.80      0.78      0.76  
    0.74      0.72      0.70      0.68      0.67      0.65      0.63      0.62  
    0.61      0.59      0.58      0.57      0.55      0.54      0.53      0.52  
    0.51      0.50      0.49      0.48      0.47      0.46      0.46      0.45  
    0.44      0.43      0.43      0.42      0.41      0.41      0.40      0.40  
    0.39      0.39      0.38      0.38      0.37      0.37      0.36      0.36  
    0.36      0.35      0.35      0.35      0.34      0.34      0.34      0.34  
    0.34      0.33      0.33      0.33      0.33      0.33      0.33      0.33  
    0.33      0.33      0.33      0.33      0.33      0.33      0.33      0.33  
    0.33      0.33      0.33      0.33      0.34      0.34      0.34      0.34  
    0.35      0.35      0.35      0.36      0.36      0.37      0.37      0.38  
    0.38      0.39      0.39      0.40      0.41      0.41      0.42      0.43  
    0.44      0.45      0.46      0.47      0.48      0.49      0.51      0.52  
    0.53      0.55      0.56      0.58      0.60      0.62      0.64      0.66  
    0.68      0.70      0.73      0.75      0.78      0.81      0.84      0.88  
    0.91      0.95      0.99      1.03      1.08      1.13      1.18      1.24  
    1.30      1.36      1.43      1.51      1.59      1.68      1.77      1.87  
    1.98      2.10      2.23      2.37      2.52      2.69      2.87      3.07  
    3.29      3.53      3.79      4.07      4.39      4.74      5.13      5.56  
    6.04      6.57      7.16      7.83      8.57      9.41     10.35     11.41  
   12.61     13.97     15.51     17.27     19.26     21.52     24.10     27.03  
   30.35     34.10     38.32     43.04     48.27     53.98     60.11     66.56  
   73.14     79.61     85.64     90.89     94.97     97.56     98.46     97.56  
   94.97     90.88     85.64     79.61     73.14     66.56     60.11     53.98  
   48.27     43.04     38.32     34.10     30.34     27.02     24.10     21.52  
   19.26     17.26     15.51     13.97     12.61     11.41     10.35      9.41  
    8.57      7.82      7.16      6.57      6.03      5.56      5.13      4.74  
    4.39      4.07      3.78      3.52      3.28      3.07      2.87      2.69  
    2.52      2.37      2.23      2.10      1.98      1.87      1.77      1.67  
    1.59      1.51      1.43      1.36      1.30      1.23      1.18      1.12  
    1.08      1.03      0.99      0.94      0.91      0.87      0.84      0.81  
    0.78      0.75      0.72      0.70      0.67      0.65      0.63      0.61  
    0.59      0.57      0.56      0.54      0.53      0.51      0.50      0.49  
    0.48      0.46      0.45      0.44      0.44      0.43      0.42      0.41  
    0.40      0.40      0.39      0.38      0.38      0.37      0.37      0.36  
    0.36      0.35      0.35      0.35      0.34      0.34      0.34      0.34  
    0.33      0.33      0.33      0.33      0.33      0.33      0.33      0.33  
    0.33      0.33      0.33      0.33      0.33      0.33      0.33      0.33  
    0.33      0.33      0.34      0.34      0.34      0.34      0.35      0.35  
    0.35      0.36      0.36      0.37      0.37      0.38      0.38      0.39  
    0.39      0.40      0.40      0.41      0.42      0.42      0.43      0.44  
    0.45      0.46      0.47      0.48      0.49      0.50      0.51      0.52  
    0.53      0.54      0.56      0.57      0.59      0.60      0.62      0.63  
    0.65      0.67      0.69      0.71      0.73      0.75      0.77      0.79  
    0.82      0.85      0.87      0.90      0.93      0.96      1.00      1.03  
    1.07      1.11      1.15      1.19      1.24      1.29      1.34      1.39  
    1.45      1.51      1.57      1.64      1.71      1.79      1.87      1.95  
    2.04      2.14      2.24      2.35      2.47      2.59      2.73      2.87  
    3.03      3.19      3.37      3.56      3.77      3.99      4.23      4.49  
    4.77      5.08      5.41      5.77      6.17      6.60      7.07      7.59  
    8.16      8.78      9.48     10.24     11.09     12.03     13.07     14.24  
   15.55     17.01     18.67     20.53     22.64     25.04     27.77     30.89  
   34.46     38.58     43.32     48.82     55.20     62.64     71.31     81.46  
   93.33    107.24    123.51    142.47    164.45    189.69    218.29    250.06  
  284.38    320.05    355.17    387.18    413.11    430.09    436.02    430.09  
  413.11    387.18    355.17    320.04    284.38    250.06    218.29    189.69  
  164.44    142.47    123.50    107.24     93.33     81.45     71.31     62.63  
   55.20     48.82     43.32     38.57     34.46     30.88     27.76     25.03  
   22.63     20.52     18.66     17.01     15.54     14.23     13.06     12.01  
   11.07     10.23      9.46      8.77      8.15      7.58      7.06      6.59  
    6.16      5.76      5.40      5.07      4.76      4.48      4.22      3.97  
    3.75      3.54      3.35      3.17      3.01      2.85      2.71      2.57  
    2.45      2.33      2.22      2.12      2.02      1.93      1.84      1.76  
    1.69      1.61      1.55      1.48      1.42      1.36      1.31      1.26  
    1.21      1.16      1.12      1.08      1.04      1.00      0.97      0.93  
    0.90      0.87      0.84      0.81      0.78      0.76      0.73      0.71  
    0.69      0.67      0.64      0.62      0.61      0.59      0.57      0.55  
    0.54      0.52      0.51      0.49      0.48      0.47      0.45      0.44  
    0.43      0.42      0.41      0.40      0.39      0.38      0.37      0.36  
    0.35      0.34      0.33      0.33      0.32      0.31      0.30      0.30  
    0.29      0.28      0.28      0.27      0.27      0.26      0.25      0.25  
    0.24      0.24      0.23      0.23      0.22      0.22      0.22      0.21  
    0.21      0.20      0.20      0.20      0.19      0.19      0.19      0.18  
    0.18      0.18      0.17      0.17      0.17      0.16      0.16      0.16  
    0.16      0.15      0.15      0.15      0.15      0.14      0.14      0.14  
    0.14      0.14      0.13      0.13      0.13      0.13      0.13      0.12  
    0.12      0.12      0.12      0.12      0.12      0.12      0.11      0.11  
    0.11      0.11      0.11      0.11      0.11      0.11      0.10      0.10  
    0.10      0.10      0.10      0.10      0.10      0.10      0.10      0.09  
    0.09      0.09      0.09      0.09      0.09      0.09      0.09      0.09  
    0.09      0.09      0.09      0.09      0.09      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.07      0.07      0.07      0.07  
    0.07      0.07      0.07      0.07      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.08  
    0.08      0.08      0.08      0.08      0.08      0.08      0.08      0.09  
    0.09      0.09      0.09      0.09      0.09      0.09      0.09      0.09  
    0.09      0.09      0.09      0.09      0.10      0.10      0.10      0.10  
    0.10      0.10      0.10      0.10      0.10      0.10      0.11      0.11  
    0.11      0.11      0.11      0.11      0.11      0.12      0.12      0.12  
    0.12      0.12      0.12      0.13      0.13      0.13      0.13      0.13  
    0.14      0.14      0.14      0.14      0.14      0.15      0.15      0.15  
    0.16      0.16      0.16      0.16      0.17      0.17      0.17      0.18  
    0.18      0.18      0.19      0.19      0.19      0.20      0.20      0.21  
    0.21      0.22      0.22      0.22      0.23      0.23      0.24      0.25  
    0.25      0.26      0.26      0.27      0.28      0.28      0.29      0.30  
    0.30      0.31      0.32      0.33      0.34      0.35      0.36      0.37  
    0.38      0.39      0.40      0.41      0.42      0.43      0.45      0.46  
    0.47      0.49      0.51      0.52      0.54      0.56      0.57      0.59  
    0.61      0.64      0.66      0.68      0.70      0.73      0.76      0.79  
    0.82      0.85      0.88      0.91      0.95      0.99      1.03      1.07  
    1.12      1.17      1.22      1.27      1.33      1.39      1.46      1.53  
    1.60      1.68      1.76      1.85      1.94      2.05      2.15      2.27  
    2.40      2.53      2.68      2.83      3.00      3.18      3.38      3.59  
    3.82      4.07      4.35      4.64      4.97      5.32      5.71      6.14  
    6.61      7.12      7.69      8.32      9.02      9.80     10.67     11.63  
   12.71     13.92     15.28     16.81     18.54     20.50     22.72     25.25  
   28.12     31.41     35.16     39.45     44.36     49.99     56.41     63.74  
   72.06     81.45     91.96    103.57    116.20    129.64    143.52    157.33  
  170.36    181.79    190.76    196.50    198.48    196.50    190.76    181.79  
  170.36    157.33    143.52    129.64    116.20    103.57     91.96     81.45  
   72.06     63.74     56.42     49.99     44.37     39.46     35.16     31.41  
   28.13     25.25     22.73     20.51     18.55     16.82     15.29     13.93  
   12.72     11.64     10.68      9.81      9.04      8.34      7.71      7.14  
    6.62      6.15      5.73      5.34      4.98      4.66      4.36      4.09  
    3.84      3.61      3.40      3.20      3.02      2.85      2.70      2.55  
    2.42      2.29      2.18      2.07      1.97      1.87      1.78      1.70  
    1.62      1.55      1.48      1.42      1.36      1.30      1.25      1.20  
    1.15      1.11      1.06      1.02      0.98      0.95      0.91      0.88  
    0.85      0.82      0.80      0.77      0.74      0.72      0.70      0.68  
    0.66      0.64      0.62      0.60      0.59      0.57      0.55      0.54  
    0.53      0.51      0.50      0.49      0.48      0.47      0.46      0.45  
    0.44      0.43      0.42      0.41      0.41      0.40      0.39      0.39  
    0.38      0.37      0.37      0.36      0.36      0.35      0.35      0.35  
    0.34      0.34      0.34      0.33      0.33      0.33      0.33      0.33  
    0.32      0.32      0.32      0.32      0.32      0.32      0.32      0.32  
    0.32      0.32      0.33      0.33      0.33      0.33      0.33      0.34  
    0.34      0.34      0.35      0.35      0.36      0.36      0.37      0.37  
    0.38      0.39      0.39      0.40      0.41      0.42      0.43      0.44  
    0.45      0.46      0.48      0.49      0.51      0.52      0.54      0.56  
    0.58      0.60      0.62      0.65      0.67      0.70      0.73      0.76  
    0.80      0.84      0.88      0.92      0.97      1.02      1.08      1.14  
    1.20      1.27      1.35      1.44      1.53      1.63      1.74      1.87  
    2.00      2.15      2.32      2.50      2.70      2.93      3.18      3.46  
    3.78      4.13      4.53      4.98      5.48      6.05      6.70      7.44  
    8.28      9.24     10.33     11.57     12.98     14.59     16.42     18.48  
   20.80     23.37     26.19     29.24     32.45     35.75     39.01     42.06  
   44.72     46.80     48.12     48.58     48.12     46.80     44.72     42.07  
   39.02     35.76     32.47     29.25     26.21     23.39     20.82     18.51  
   16.45     14.62     13.01     11.60     10.36      9.27      8.32      7.48  
    6.74      6.10      5.53      5.02      4.58      4.18      3.83      3.52  
    3.24      2.99      2.77      2.57      2.38      2.22      2.07      1.94  
    1.82      1.71      1.61      1.52      1.44      1.36      1.29      1.23  
    1.17      1.12      1.07      1.03      0.99      0.95      0.91      0.88  
    0.85      0.82      0.80      0.78      0.76      0.74      0.72      0.70  
    0.69      0.67      0.66      0.65      0.64      0.63      0.62      0.61  
    0.61      0.60      0.60      0.59      0.59      0.59      0.58      0.58  
    0.58      0.58      0.58      0.58      0.58      0.58      0.58      0.59  
    0.59      0.59      0.60      0.60      0.61      0.61      0.62      0.62  
    0.63      0.64      0.64      0.65      0.66      0.67      0.68      0.69  
    0.70      0.71      0.72      0.73      0.75      0.76      0.77      0.79  
    0.80      0.82      0.83      0.85      0.87      0.89      0.90      0.92  
    0.94      0.97      0.99      1.01      1.03      1.06      1.08      1.11  
    1.14      1.17      1.20      1.23      1.26      1.29      1.33      1.37  
    1.40      1.44      1.48      1.53      1.57      1.62      1.66      1.72  
    1.77      1.82      1.88      1.94      2.00      2.07      2.13      2.20  
    2.28      2.36      2.44      2.52      2.61      2.70      2.80      2.90  
    3.01      3.12      3.24      3.37      3.50      3.63      3.78      3.93  
    4.09      4.26      4.44      4.62      4.82      5.03      5.25      5.49  
    5.73      5.99      6.27      6.56      6.87      7.20      7.55      7.92  
    8.31      8.73      9.18      9.65     10.15     10.69     11.26     11.87  
   12.52     13.21     13.95     14.73     15.57     16.47     17.43     18.45  
   19.54     20.71     21.95     23.28     24.69     26.19     27.79     29.49  
   31.29     33.20     35.22     37.34     39.57     41.91     44.35     46.89  
   49.51     52.20     54.94     57.72     60.51     63.28     66.00     68.63  
   71.14     73.49     75.62     77.51     79.12     80.40     81.34     81.92  
   82.11     81.92     81.34     80.40     79.12     77.51     75.62     73.48  
   71.14     68.63     66.00     63.28     60.51     57.72     54.94     52.19  
   49.50     46.88     44.35     41.91     39.57     37.34     35.21     33.20  
   31.29     29.49     27.79     26.19     24.68     23.27     21.95     20.70  
   19.54     18.45     17.42     16.46     15.57     14.73     13.94     13.20  
   12.51     11.86     11.25     10.68     10.14      9.64      9.17      8.72  
    8.30      7.91      7.54      7.19      6.86      6.55      6.26      5.98  
    5.72      5.47      5.24      5.02      4.81      4.61      4.42      4.25  
    4.08      3.92      3.76      3.62      3.48      3.35      3.23      3.11  
    3.00      2.89      2.79      2.69      2.59      2.50      2.42      2.34  
    2.26      2.19      2.11      2.05      1.98      1.92      1.86      1.80  
    1.75      1.69      1.64      1.59      1.55      1.50      1.46      1.42  
