 10.05336712   0.02043000  80.03531375
   30.00     40.00     44.00     43.00     32.00     46.00     32.00     46.00  
   27.00     44.00     37.00     36.00     25.00     37.00     33.00     35.00  
   37.00     41.00     48.00     29.00     26.00     35.00     40.00     41.00  
   37.00     20.00     26.00     24.00     44.00     40.00     31.00     37.00  
   27.00     31.00     30.00     41.00     28.00     27.00     28.00     36.00  
   39.00     28.00     35.00     29.00     27.00     32.00     32.00     26.00  
   29.00     30.00     28.00     33.00     31.00     39.00     25.00     26.00  
   30.00     33.00     29.00     25.00     39.00     35.00     34.00     35.00  
   35.00     26.00     23.00     31.00     38.00     29.00     27.00     33.00  
   27.00     26.00     31.00     27.00     34.00     34.00     29.00     29.00  
   35.00     23.00     31.00     19.00     25.00     26.00     22.00     31.00  
   36.00     34.00     32.00     32.00     31.00     34.00     30.00     26.00  
   30.00     35.00     25.00     25.00     37.00     33.00     35.00     31.00  
   33.00     21.00     33.00     25.00     32.00     34.00     35.00     29.00  
   30.00     21.00     28.00     34.00     37.00     30.00     29.00     25.00  
   21.00     40.00     26.00     25.00     29.00     26.00     40.99     33.00  
   26.00     28.00     32.00     27.00     28.00     29.00     31.00     31.00  
   33.00     33.00     32.00     34.00     29.00     21.00     29.00     25.00  
   40.00     22.00     27.00     33.00     34.00     31.00     31.00     26.00  
   37.00     26.00     38.00     17.00     25.00     32.00     34.00     28.00  
   26.00     26.00     31.00     34.00     50.00     40.00     38.00     32.00  
   28.00     38.00     28.00     32.00     36.00     35.00     33.00     35.00  
   26.00     36.00     28.00     29.00     31.00     22.00     36.00     32.00  
   38.00     22.00     25.00     35.00     28.00     40.00     43.00     46.00  
   34.00     30.00     40.00     34.00     32.00     29.00     40.00     32.00  
   40.00     40.00     35.00     35.00     41.00     40.00     43.00     38.00  
   52.00     57.00     47.00     66.99     55.00     48.00     64.00     68.00  
   68.00     85.00     65.00     90.00    121.00    120.00    168.99    170.00  
  226.99    285.99    391.97    605.94    732.96    853.96    849.00    791.99  
  686.99    596.00    598.00    555.00    390.01    290.01    246.00    157.01  
  141.00    104.01     66.01     87.00     75.00     62.00     64.00     48.01  
   52.00     48.00     40.00     43.00     44.00     33.00     28.00     34.00  
   34.00     27.00     35.00     35.00     29.00     27.00     30.00     37.00  
   28.00     35.00     21.00     32.00     30.00     46.00     30.00     19.00  
   25.00     28.00     21.00     35.00     30.00     22.00     28.00     30.00  
   40.00     31.00     37.00     34.00     37.00     24.00     28.00     35.00  
   22.00     21.00     33.00     35.00     29.00     20.00     25.00     21.00  
   24.00     28.00     16.00     25.00     30.00     20.00     23.00     27.00  
   31.00     39.00     24.00     40.00     27.00     14.00     25.00     28.00  
   20.00     30.00     32.00     30.00     30.00     22.00     27.00     21.00  
   28.00     26.00     25.00     31.00     27.00     26.00     18.00     22.00  
   33.00     28.00     29.00     27.00     31.00     29.00     27.00     26.00  
   26.00     17.00     22.00     18.00     31.00     29.00     28.00     29.00  
   39.00     37.00     20.00     38.00     24.00     23.00     23.00     28.00  
   33.00     25.00     26.00     30.00     21.00     34.00     20.00     23.00  
   21.00     23.00     26.00     15.00     23.00     34.00     30.00     23.00  
   29.00     33.00     28.00     26.00     26.00     38.00     30.00     20.00  
   40.00     24.00     20.00     20.00     27.00     17.00     21.00     29.00  
   24.00     30.00     33.00     25.00     25.00     29.00     27.00     25.00  
   30.00     29.00     32.00     32.00     28.00     22.00     32.00     35.00  
   25.00     31.00     32.00     25.00     18.00     28.00     27.00     20.00  
   37.00     18.00     38.00     37.00     35.00     23.00     25.00     22.00  
   33.00     37.00     29.00     17.00     31.99     20.00     26.00     22.00  
   22.00     28.00     24.00     29.00     37.00     26.00     29.00     25.00  
   27.00     25.00     28.00     28.00     30.00     24.00     22.00     27.00  
   21.00     22.00     23.00     24.00     28.00     20.00     25.00     20.00  
   18.00     19.00     29.00     27.00     21.00     31.00     31.00     27.00  
   18.00     17.00     32.00     28.00     25.00     29.00     28.00     38.00  
   30.00     36.00     20.00     31.00     30.00     29.00     26.00     29.00  
   34.00     31.00     31.00     25.00     33.00     24.00     39.00     35.00  
   30.00     40.00     27.00     35.00     32.00     28.00     39.00     39.00  
   28.00     40.00     34.00     31.00     32.00     37.00     33.00     45.00  
   38.00     34.00     34.00     40.00     33.00     39.00     42.00     42.00  
   43.00     50.00     48.00     43.00     48.00     43.00     46.00     73.00  
   56.00     67.00     59.00     70.00     80.00     85.00     96.00    114.00  
  113.00    131.99    127.00    181.98    220.99    233.00    233.00    233.00  
  277.00    270.00    287.00    292.00    300.00    331.00    300.00    328.00  
  339.00    369.99    396.99    362.01    391.99    389.00    397.00    505.00  
  464.00    503.00    531.00    520.00    492.00    440.00    386.01    344.01  
  336.00    296.01    244.01    193.01    193.00    145.01    143.00    111.01  
   87.01     96.00     75.00     63.00     71.00     55.00     59.00     56.00  
   47.00     39.00     61.00     40.00     37.00     36.00     46.00     31.00  
   25.00     34.00     34.00     25.00     21.00     40.00     40.00     32.00  
   21.00     23.00     35.00     36.00     28.00     34.00     24.00     32.00  
   30.00     34.00     24.00     28.00     26.00     24.00     38.00     40.00  
   25.00     25.00     27.00     27.00     37.00     30.00     23.00     25.00  
   30.00     30.00     29.00     28.00     23.00     28.00     16.00     19.00  
   34.00     31.00     23.00     24.00     26.00     19.00     31.00     34.00  
   33.00     24.00     29.00     24.00     26.00     22.00     22.00     27.00  
   28.00     25.00     31.00     20.00     31.00     28.00     20.00     24.00  
   22.00     21.00     26.00     25.00     21.00     28.00     25.00     16.00  
   31.00     28.00     24.00     25.00     18.00     28.00     21.00     27.00  
   29.00     25.00     30.00     25.00     17.00     28.00     26.00     20.00  
   27.00     24.00     20.00     21.00     19.00     29.00     35.00     29.00  
   26.00     25.00     18.00     19.00     16.00     25.00     17.00     17.00  
   19.00     22.00     28.00     20.00     23.00     24.00     20.00     16.00  
   18.00     25.00     18.00     19.00     20.00     19.00     16.00     28.00  
   26.00     21.00     24.00     22.00     21.00     18.00     23.00     25.00  
   22.00     29.00     26.00     27.00     30.00     19.00     24.00     22.00  
   22.00     23.00     13.00     20.00     28.00     32.00     14.00     23.00  
   35.00     24.00     31.00     27.00     24.00     23.00     28.00     24.00  
   29.00     30.00     16.00     27.00     26.00     26.00     19.00     30.00  
   24.00     20.00     18.00     20.00     25.00     18.00     25.00     31.00  
   25.00     19.00     21.00     30.00     16.00     39.99     21.01     26.00  
   26.00     30.00     27.00     27.00     32.00     23.00     26.00     23.00  
   29.00     32.00     25.00     22.00     28.00     20.00     33.00     24.00  
   15.00     26.00     12.00     23.00     20.00     17.00     14.00     24.00  
   31.00     18.00     31.00     20.00     32.00     26.00     22.00     21.00  
   32.00     24.00     26.00     23.00     30.00     29.00     27.00     33.00  
   34.00     20.00     34.00     32.00     35.00     34.00     42.00     42.00  
   44.00     46.00     41.00     59.99     83.00     90.00     98.00     93.00  
  105.00     83.00    108.00    130.00    123.00    128.00    128.00    131.00  
  128.00    133.00    145.00    145.00    172.99    163.00    207.00    161.00  
  153.00    136.00    148.00    154.00    119.00    119.00    110.00    100.00  
   96.00     77.01     61.00     53.00     57.00     41.01     40.00     28.00  
   30.00     33.00     32.00     26.00     24.00     30.00     35.00     33.00  
   29.00     26.00     34.00     25.00     23.00     29.00     27.00     24.00  
   31.00     28.00     27.00     34.00     25.00     25.00     24.00     27.00  
   19.00     26.00     22.00     25.00     20.00     22.00     27.00     20.00  
   28.00     26.00     29.00     24.00     22.00     21.00     22.00     30.00  
   36.00     23.00     24.00     20.00     20.00     13.00     30.99     22.00  
   25.00     25.00     21.00     17.00     21.00     29.00     15.00     22.00  
   29.00     17.00     25.00     24.00     33.00     26.00     19.00     20.00  
   25.00     24.00     33.00     15.01     24.00     23.00     26.00     21.00  
   18.00     24.00     23.00     17.00     17.00     21.00     23.00     20.00  
   19.00     20.00     18.00     25.00     20.00     29.00     24.00     24.00  
   15.00     18.00     22.00     19.00     16.00     21.00     21.00     26.00  
   26.00     22.00     21.00     16.00     20.00     16.00     16.00     24.00  
   26.00     16.00     21.00     24.00     31.00     23.00     19.00     20.00  
   33.00     21.00     25.00     26.00     26.00     29.00     19.00     14.00  
   28.00     15.00     22.00     24.00     14.00     24.00     19.00     32.00  
   22.00     21.00     16.00     30.00     24.00     32.00     23.00     22.00  
   14.00     12.00     21.00     28.00     28.00     30.00     26.00     26.00  
   30.00     23.00     23.00     24.00     38.00     23.00     24.00     32.00  
   30.00     16.01     25.00     29.00     29.00     32.00     19.00     23.00  
   23.00     31.00     22.00     21.00     29.00     25.00     19.00     24.00  
   23.00     30.00     24.00     34.00     28.00     25.00     28.00     30.00  
   30.00     37.00     47.00     34.00     35.00     33.00     29.00     25.00  
   32.00     18.00     32.00     32.00     32.00     31.00     30.00     40.00  
   39.00     38.00     30.00     44.00     24.00     38.00     38.00     31.00  
   26.00     33.00     39.00     34.00     50.99     38.01     41.00     45.00  
   54.00     41.00     58.00     56.00     42.00     49.00     72.00     77.00  
   94.00     94.00    115.99    100.00    111.00    134.99    144.00    176.99  
  206.00    238.00    283.00    330.00    363.00    356.00    355.00    422.99  
  445.00    456.00    519.98    510.00    564.98    628.98    644.99    628.01  
  669.98    609.00    538.00    478.00    455.00    402.00    400.00    365.00  
  338.00    282.01    253.01    192.01    155.01    123.01    127.00    101.01  
   93.00     90.00     79.00     58.00     63.00     41.00     51.00     50.00  
   46.00     36.00     46.00     38.00     55.00     39.00     28.00     35.00  
   28.00     46.99     31.01     39.00     34.00     36.00     22.00     18.00  
   36.00     37.00     27.00     24.00     30.00     29.00     38.00     25.00  
   27.00     22.00     17.00     29.00     26.00     30.00     22.00     32.00  
   23.00     22.00     31.00     15.00     17.00     23.00     30.00     22.00  
   32.00     20.00     24.00     23.00     20.00     36.99     33.00     25.00  
   28.00     16.00     19.00     17.00     18.00     21.00     17.00     21.00  
   23.00     25.00     28.00     28.00     22.00     22.00     20.00     28.00  
   26.00     16.00     19.00     23.00     24.00     25.00     25.00     28.00  
   26.00     29.00     25.00     20.00     24.00     26.00     24.00     19.00  
   29.00     18.00     24.00     19.00     25.00     25.00     28.00     26.00  
   32.00     20.00     20.00     31.00     27.00     22.00     24.00     22.00  
   19.00     26.00     23.00     24.00     18.00     23.00     26.00     18.00  
   16.00     28.00     20.00     20.00     20.00     20.00     17.00     16.00  
   21.00     25.00     21.00     32.00     19.00     15.00     25.00     32.00  
   18.00     24.00     19.00     22.00     26.00     19.00     17.00     18.00  
   18.00     22.00     19.00     14.00     21.00     27.00     17.00     12.00  
   26.00     20.00     17.00     20.00     12.00     19.00     23.00     12.00  
   24.00     23.00     26.00     23.00     23.00     26.00     15.00     20.00  
   14.00     19.00     26.00     18.00     26.00     25.00     13.00     16.00  
   19.00     26.00     23.00     21.00     19.00     28.00     25.00     31.00  
   17.00     23.00     32.00     21.00     25.00     24.00     24.00     24.00  
   16.00     14.00     14.00     20.00     28.00     17.00     27.00     20.00  
   19.00     16.00     18.00     26.00     15.00     16.00     30.00     18.00  
   14.00     19.00     27.00     20.00     24.00     21.00     13.00     15.00  
   11.00     19.00     22.00     18.00     20.00     19.00     13.00     24.00  
   18.00     19.00     18.00     16.00     19.00     17.00     16.00     18.00  
   29.00     28.00     23.00     20.00     25.00     22.00     16.00     20.00  
   16.00     17.00     19.00     18.00     29.00     21.00     26.00     20.00  
   24.00     25.00     23.00     20.00     29.00     21.00     19.00     16.00  
   22.00     22.00     16.00     21.00     26.00     21.00     17.00     15.00  
   20.00     22.00     23.00     23.00     28.00     19.00     23.00     19.00  
   22.00     23.00     24.00     23.00     23.00     15.00     17.00     26.00  
   22.00     21.00     20.00     13.00     17.00     24.00     22.00     22.00  
   14.00     12.00     26.00     18.00     15.00     23.00     24.00     16.00  
   20.00     19.00     19.00     18.00     25.00     23.00     28.00     18.00  
   27.00     27.00     28.00     19.00     14.00     22.00     16.00     20.00  
   19.00     15.00     17.00     19.00     12.00     26.00     19.00     21.00  
   21.00     23.00     19.00     17.00     16.00     18.00     21.00     21.00  
   33.00     24.00     26.00     17.00     21.00     21.00     24.00     19.00  
   24.00     24.00     17.00     19.00     25.00     20.00     17.00     23.00  
   13.00     22.00     20.00     21.00     22.00     30.00     26.00     26.00  
   30.00     24.00     21.00     13.00     19.00     24.00     20.00     29.00  
   16.00     17.00     22.00     20.00     17.00     22.00     25.00     14.00  
   16.00     27.00     22.00     25.00     25.00     30.00     26.00     13.00  
   17.00     26.00     18.00     16.00     18.00     23.00     17.00     12.00  
   18.00     20.00     20.00     15.00     24.00     22.00     24.00     17.00  
   16.00     24.00     29.00     31.00     15.00     27.00     32.00     15.00  
   25.00     21.00     32.00     24.00     28.00     14.00     17.00     28.00  
   19.00     28.00     22.00     25.00     18.00     21.00     21.00     28.00  
   19.00     30.00     30.00     26.00     27.00     23.00     35.00     34.00  
   35.00     33.00     25.00     36.00     38.00     17.00     31.00     31.00  
   37.00     33.00     46.00     38.00     39.00     47.00     39.00     48.00  
   37.00     50.99     52.00     54.00     65.00     57.00     71.00     93.00  
   90.00    105.00    112.00    147.99    150.00    173.99    220.99    237.00  
  261.99    239.01    264.99    275.00    262.01    294.98    264.00    262.00  
  258.00    272.00    265.00    233.00    234.00    244.00    204.01    200.00  
  179.01    201.99    181.01    143.01    143.00    136.00    101.02    115.00  
  108.00     93.00     89.00     92.00     58.00     62.00     55.00     55.00  
   42.00     36.00     42.00     44.00     43.00     30.01     22.00     47.99  
   28.01     30.00     31.00     34.00     36.00     29.00     30.00     28.00  
   22.00     23.00     30.00     20.00     24.00     26.00     24.00     17.00  
   26.00     36.00     30.00     17.00     25.00     23.00     15.00     24.00  
   21.00     26.00     25.00     25.00     24.00     19.00     23.00     20.00  
   17.00     28.00     17.01     28.00     20.00     28.00     13.00     26.00  
   26.00     22.00     25.00     13.00     23.00     19.00     24.00     16.00  
   25.00     26.00     28.00     14.01     19.00     26.00     14.00     19.00  
   13.00     18.00     19.00     24.00     19.00     27.00     22.00     15.00  
   14.00     26.00     16.00     24.00     19.00     28.00     17.00     29.00  
   26.00     19.00     28.00     21.00     25.00     24.00     23.00     30.00  
   24.00     28.00     30.00     17.00     24.00     21.00     12.00     21.00  
   18.00     20.00     22.00     21.00     23.00     23.00     28.00     20.00  
   25.00     21.00     19.00     28.00     22.00     21.00     22.00     31.00  
   19.01     11.00     32.00     10.00     23.00     21.00     18.00     12.00  
   20.00     17.00     23.00     26.00     26.00     18.00     14.00     20.00  
   35.99     23.01     19.00     14.00     22.00     21.00     23.00     25.00  
   16.00     20.00     15.00     23.00     18.00     22.00     18.00     11.00  
   20.00     20.00     24.00     23.00     22.00     28.00     16.00     21.00  
   20.00     31.00     18.00     21.00     26.00     18.00     21.00     18.00  
   29.00     17.00     20.00     23.00     32.00     35.00     32.00     22.00  
   24.00     30.00     26.00     20.00     24.00     24.00     26.00     32.00  
   38.00     26.00     28.00     25.00     29.00     18.01     36.00     45.00  
   34.00     46.00     47.00     51.00     49.00     66.00     64.00     73.00  
   69.00     79.00     87.00     81.00     82.00     78.00     83.00     64.00  
   74.00     86.00     71.00     66.00     75.00     67.00     77.00     57.00  
   64.00     59.00     51.00     60.00     48.00     43.00     48.00     38.00  
   40.00     41.00     39.00     37.00     28.00     27.00     25.00     26.00  
   25.00     34.00     28.00     26.00     34.00     27.00     23.00     20.00  
   33.99     13.01     29.00     24.00     20.00     18.00     23.00     21.00  
   20.00     18.00     19.00     18.00     23.00     19.00     16.00     16.00  
   18.00     17.00     18.00     21.00     25.00     22.00     23.00     27.00  
   13.00     15.00     21.00     22.00     27.00     24.00     22.00     26.00  
   20.00     17.00     16.00     18.00     21.00     19.00     18.00     20.00  
   14.00     23.00     27.00     17.00     15.00     25.00     22.00     26.00  
   20.00     22.00     29.00     27.00     25.00     14.01     26.00     17.00  
   22.00     20.00     18.00     18.00     29.00     21.00     15.00     19.00  
   20.00     18.00     20.00     25.00     22.00     29.00     27.00     19.00  
   20.00     19.00     17.00     30.00     24.00     13.00     19.00     14.00  
   36.99     17.01     31.00     30.00     22.00     17.00     24.00     20.00  
   15.00     27.00     22.00     16.00     31.00     19.00     16.00     26.00  
   28.00     19.00     27.00     22.00     34.00     19.01     31.99     18.01  
   34.99     27.00     23.00     30.00     24.00     25.00     28.00     21.00  
   18.00     25.00     28.00     19.00     16.00     20.00     26.00     25.00  
   14.00     17.00     27.99     24.00     27.00     24.00     28.00     24.00  
   36.00     23.00     18.00     22.00     31.00     26.00     21.00     36.99  
   26.00     31.00     29.00     30.00     18.01     37.00     38.00     41.00  
   35.00     38.00     39.00     32.00     35.00     23.00     33.00     39.00  
   43.00     45.00     51.00     56.00     69.99     52.01     77.00     67.00  
   68.00     83.00     80.00     96.00     87.00     91.00     94.00     83.00  
   87.00     94.00    103.00    110.00    115.00     95.01    104.00    107.00  
  110.00     91.00    118.00    106.00    114.00    111.00    118.00    116.00  
  130.00    106.01    119.00    112.00    141.99    153.00    160.00    163.00  
  159.00    161.00    163.00    144.00    141.00    143.00    124.00    112.00  
  125.00    129.00    100.01    105.00    107.00    108.00     83.01     84.00  
   85.00     74.01     62.00     59.00     58.00     59.00     48.00     41.00  
   34.00     42.00     49.00     23.01     30.00     26.00     32.00     30.00  
   25.00     27.00     35.00     32.00     23.00     30.00     21.00     29.00  
   19.00     23.00     28.00     22.00     27.00     21.00     18.00     21.00  
   18.00     30.00     29.00     26.00     27.00     27.00     15.00     20.00  
   25.00     21.00     19.00     18.00     35.00     22.00     15.00     25.00  
   20.00     22.00     31.00     28.00     34.00     30.00     18.00     18.00  
   26.00     17.00     15.00     24.00     22.00     26.00     24.00     24.00  
   27.00     23.00     26.00     20.00     20.00     15.00     25.00     14.01  
